match_id,source_file,ball_index,innings_index,batting_team,over,ball_in_over,ball_number,event_token,token_runs,token_type,bowler,batsman,result_raw,is_wicket,commentary
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,349,2,IND,6,4,6.4,•,0,dot,Malinga,Kohli,no run,false,"ohho 146.6 kph, and through Kohli an age before he played the cut shot. Needs to be careful here, India can't afford another early wicket."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,350,2,IND,6,5,6.5,•,0,dot,Malinga,Kohli,no run,false,"short of a length and wide outside off, Kohli lets it go."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,351,2,IND,6,6,6.6,•,0,dot,Malinga,Kohli,no run,false,"short of a length ball, pacy and on off stump, Kohli is behind the line as he defends."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,352,2,IND,7,1,7.1,•,0,dot,Kulasekara,Gambhir,no run,false,"full ball on middle and leg, Gambhir works it off the toes to mid on."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,353,2,IND,7,2,7.2,1,1,run,Kulasekara,Gambhir,1 run,false,"slightly shorter of a length this time, Gambhir gets the flick past midwicket for a single."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,354,2,IND,7,3,7.3,•,0,dot,Kulasekara,Kohli,no run,false,"hmm, nervy running. Kohli clips off the back foot to a tumbling midwicket, there was a single there but they decided against it after a few Yes and Nos."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,355,2,IND,7,4,7.4,•,0,dot,Kulasekara,Kohli,no run,false,"back of a length on off stump, Kohli gets half forward and defends compactly."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,356,2,IND,7,5,7.5,•,0,dot,Kulasekara,Kohli,no run,false,"scoreless for eight balls, Kohli. Stays on the crease and check-drives to mid on without much intent to score"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,357,2,IND,7,6,7.6,•,0,dot,Kulasekara,Kohli,no run,false,"another dot ball to wind up the over, length ball on off stump, he leans into it reluctantly and plays it to the covers
Sanjay: ""Its cloudy in Delhi, Sun may not rise tomorrow..."""
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,358,2,IND,8,1,8.1,•,0,dot,Perera,Gambhir,no run,false,"fullish ball on off stump, Gambhir looks to muscle the on-drive but can't get it past the bowler"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,359,2,IND,8,2,8.2,•,0,dot,Perera,Gambhir,no run,false,angling across the batsman as Gambhir opens the face and defends to the off side
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,360,2,IND,8,3,8.3,2,2,run,Perera,Gambhir,2 runs,false,"just a touch shorter outside off, Gambhir opens the face and guides past point for a single
Vibhash: ""time for inspiration - these two chased down 317 in kolkata whn india was sachin/sehwag out for 23. http://www.espncricinfo.com/ci/engine/match/430889.html"""
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,361,2,IND,8,4,8.4,•,0,dot,Perera,Gambhir,no run,false,"length ball on off stump, Gambhir defends a length ball on off stump
One widish slip in place."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,362,2,IND,8,5,8.5,•,0,dot,Perera,Gambhir,no run,false,"on the pads and back of a length, Gambhir gets solidly behind it and works it to mid on"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,363,2,IND,8,6,8.6,•,0,dot,Perera,Gambhir,no run,false,"Gambhir charges out to the final ball and looks for another crack through the off side, but hits straight to point."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,364,2,IND,9,1,9.1,•,0,dot,Kulasekara,Kohli,no run,false,"Kohli still not off the mark, and it's not that he's getting beaten. Innocuous length ball on the stumps, he punches straight to mid on"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,365,2,IND,9,2,9.2,4,4,run,Kulasekara,Kohli,FOUR runs,false,"oh, now he's away alright with a sublime flick. Thisara sends one too straight, it finishes on the pads, Kohli turns the wrists and generates incredible pace on the ball to beat fine leg."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,366,2,IND,9,3,9.3,2,2,run,Kulasekara,Kohli,2 runs,false,"nicely played, Kohli moves across to off stump and guides with an angled face backward of point for a couple more."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,367,2,IND,9,4,9.4,•,0,dot,Kulasekara,Kohli,no run,false,"125 kph, politely landed on a length outside off and Kohli gets forward to play it into the off side"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,368,2,IND,9,5,9.5,•,0,dot,Kulasekara,Kohli,no run,false,"short of a length on middle and leg, Kohli gets behind the line and forces it to mid on"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,369,2,IND,9,6,9.6,•,0,dot,Kulasekara,Kohli,no run,false,"that seemed to kick on from a length, albeit at 122 kph, Kohli got half forward and took the top hand off as he defended to the off side"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,370,2,IND,11,1,11.1,1,1,run,Kulasekara,Gambhir,1 run,false,"hmm, feeler full and wide of off stump, Gambhir drives uppishly but short of and just wide of point for a single"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,371,2,IND,11,2,11.2,1,1,run,Kulasekara,Kohli,1 run,false,"back of a length, Kula rolls the fingers over it and keeps it outside off, Kohli waits for it and guides it backward of point
Sanga comes back up to the stumps."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,372,2,IND,11,3,11.3,•,0,dot,Kulasekara,Gambhir,no run,false,"full delivery angling across, Gambhir gets the front foot across and drives solidly to mid on"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,373,2,IND,11,4,11.4,4,4,run,Kulasekara,Gambhir,FOUR runs,false,"Gambhir goes downtown in emphatic style. He stays in the crease, but makes room through the off side as he stays on leg stump and pushes the front foot forward instead of across. Kula lands it in the zone and Gambhir just frees the arms to thump it over the covers."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,374,2,IND,11,5,11.5,1,1,run,Kulasekara,Gambhir,1 run,false,"shorter length, Gambhir gets it away to mid on for a single"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,375,2,IND,11,6,11.6,4,4,run,Kulasekara,Kohli,FOUR runs,false,"bad ball, right intention from the batsman, poorly executed, but he still gets four for it. Kula drops the bouncer too short and straight, Kohli was anxious to get the pull fine, and ended up swivelling it off the top edge, finer than he wanted."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,376,2,IND,12,1,12.1,1w,1,w,Perera,Gambhir,1 wide,false,"short ball, Gambhir hustles down and looks to flick, but it slides down the leg side. Big appeal for caught behind, but no nick
Meanwhile, Gambhir's become the 11th Indian batsman to score 4000 runs in ODIs. Among these 11 players, his average of 40.44 is the fourth best."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,377,2,IND,12,1,12.1,1,1,run,Perera,Gambhir,1 run,false,"short of a length on the pads, Gambhir whips to midwicket for a single
I guess he's too drunk to scroll. Or hit the caps lock. Too bad!
Ady: ""PLS PROVIDE THE LINK FOR IND KOLKATA MATCH! TIME FOR HOME, I DOWN WITH 3 PEGS OF JACK DANIELS.. IN DESPERATE NEED FOR SOME MOTIVATION... """
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,378,2,IND,12,2,12.2,1w,1,w,Perera,Kohli,1 wide,false,"wide, well outside off, and Kohli lets it go."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,379,2,IND,12,2,12.2,1,1,run,Perera,Kohli,1 run,false,"smart batting from Kohli, plays with hands as soft as a baby's bottom as he drops a back of length ball towards point for one"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,380,2,IND,12,3,12.3,•,0,dot,Perera,Gambhir,no run,false,"aha, good bouncer, Gambhir was clearly taken by surprise by the lift Perera got, and ended up fending without control towards short fine leg. He thinks of a single as he hustles out, but the throw comes in and hits the stumps. He again thinks of a single, but decides against it."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,381,2,IND,12,4,12.4,1,1,run,Perera,Gambhir,1 run,false,"back of a length outside off, Gambhir hangs back and guides to third man for a single"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,382,2,IND,12,5,12.5,2,2,run,Perera,Kohli,2 runs,false,"the running's been a huge improvement on the past, from both these batsmen. Kohli stands atop a short ball, banged in with intent, and gets it to midwicket for a quick single. Randiv misfields and over-runs it, and they come back for a second."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,383,2,IND,12,6,12.6,•,0,dot,Perera,Kohli,no run,false,"aha, Kohli has a wild flail at a wide delivery at 135 kph and misses.
Raja: ""I think the right book to take a leaf from is SL's 1996 WC final. After losing their openers, remember their performance (I still remember as it was immediately after my 10th board exams). Who will play Gurusinghe, Ranatunga and de Silva for India today?"""
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,384,2,IND,13,1,13.1,•,0,dot,Randiv,Gambhir,no run,false,"tossed up on leg, Gambhir gets forward and defends"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,385,2,IND,13,2,13.2,•,0,dot,Randiv,Gambhir,no run,false,"good delivery, drift into the leg stump, turn and bounce as Gambhir looks to play back and then adjusts. Defended in the end from the crease."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,386,2,IND,13,3,13.3,2,2,run,Randiv,Gambhir,2 runs,false,"Kula drops it at long off. Not the smartest shot from Gambhir, looking to drive from leg stump, inside out and between cover and long off, he ended up spooning it towards the right of Kula, who was late to run in and dive forward and to the right. How crucial is that?"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,387,2,IND,13,4,13.4,1,1,run,Randiv,Gambhir,1 run,false,"Gambhir plays an interesting sweep, hitting down on a short ball turning away from off stump, and getting a single to short fine leg
Over the wicket with a slip now."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,388,2,IND,13,5,13.5,•,0,dot,Randiv,Kohli,no run,false,"turning in from outside off, defended calmly"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,389,2,IND,13,6,13.6,1,1,run,Randiv,Kohli,1 run,false,works him with the spin to long on for a single to end the over
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,390,2,IND,14,1,14.1,•,0,dot,Perera,Kohli,no run,false,"back of a length and angling into the pads, Kohli works it off the back foot to the leg side"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,391,2,IND,14,2,14.2,1,1,run,Perera,Kohli,1 run,false,"short of a length again, this time outside off and played into the covers for a single"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,392,2,IND,14,3,14.3,2,2,run,Perera,Gambhir,2 runs,false,"every time Sanga goes back, Gambhir wanders out of his crease, like a kid who has fun when the baby-sitter isn't watching. This time he walks inside the line and dabs off the pads to backward square leg for a couple."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,393,2,IND,14,4,14.4,1,1,run,Perera,Gambhir,1 run,false,"SL need to tighten up here, this is loose fielding. Gambhir opens the face and steers straight to short third man where Kapu collects and flings wildly to give away an over throw."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,394,2,IND,14,5,14.5,1,1,run,Perera,Kohli,1 run,false,"short and wide of off stump, Kohli cuts decisively and in front of point for a single
The baby sitter is watching. Sanga comes up to the crease."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,395,2,IND,14,6,14.6,4,4,run,Perera,Gambhir,FOUR runs,false,"the kid is still having fun though! Perera helps the cause by tossing a candy on the pads, Gambhir surreptitiously wolfs it down to fine leg with a crisp flick. Fifty stand up, Wankhede begins to make some noise as India go into the drinks break after a minor recovery.
Time for me then, to hand over the commentary duties to Brydon Coverdale. Cheers."
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,396,2,IND,15,1,15.1,1,1,run,Randiv,Kohli,1 run,false,"good turn in to the right-hander but well played, as Kohli cuts it away to deep point"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,397,2,IND,15,2,15.2,•,0,dot,Randiv,Gambhir,no run,false,"around the wicket to Gambhir, who pushes to leg and thinks about a run but doesn't take it"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,398,2,IND,15,3,15.3,1,1,run,Randiv,Gambhir,1 run,false,soft hands from Gambhir as he turns this one around the corner behind square leg
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,399,2,IND,15,4,15.4,2,2,run,Randiv,Kohli,2 runs,false,"late cut and very nicely played, wide of the sole slip, but third man gets around to cut it off"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,400,2,IND,15,5,15.5,•,0,dot,Randiv,Kohli,no run,false,"flicked off the off stump towards midwicket, Kohli can't find a gap"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,401,2,IND,15,6,15.6,1,1,run,Randiv,Kohli,1 run,false,a flicky sort of on-drive from Kohli as he takes a step down the pitch and steers it to long-on
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,402,2,IND,16,1,16.1,3w,3,w,Dilshan,Kohli,3 wide,false,"and Dilshan starts with a bad ball, this one spins down leg side and is deflected by Sangakkara"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,403,2,IND,16,1,16.1,•,0,dot,Dilshan,Kohli,no run,false,turned away to the leg side
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,404,2,IND,16,2,16.2,•,0,dot,Dilshan,Kohli,no run,false,again Kohli flicks to leg
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,405,2,IND,16,3,16.3,1,1,run,Dilshan,Kohli,1 run,false,clips it behind square leg for a run
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,406,2,IND,16,4,16.4,1,1,run,Dilshan,Gambhir,1 run,false,"a little too short from Dilshan, and Gambhir gets on the back foot to punch this to cover, who can't field it cleanly and allows a single"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,407,2,IND,16,5,16.5,•,0,dot,Dilshan,Kohli,no run,false,"ah, Kohli tries to cut and the ball skids through to Sangakkara, the batsman is deeply frustrated with himself for that shot, it was too full to try the cut"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,408,2,IND,16,6,16.6,•,0,dot,Dilshan,Kohli,no run,false,clipped away to leg
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,409,2,IND,17,1,17.1,•,0,dot,Randiv,Gambhir,no run,false,"some turn there for Randiv, and Gambhir dabs it to the off side"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,410,2,IND,17,2,17.2,4,4,run,Randiv,Gambhir,FOUR runs,false,"Gambhir goes for the slog-sweep and it comes off! He's found the big gap at deep midwicket and that ball bounces over the boundary, not far off being a six"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,411,2,IND,17,3,17.3,1,1,run,Randiv,Gambhir,1 run,false,"pushed to midwicket and he picks up a single
Randiv is around the wicket to Kohli now"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,412,2,IND,17,4,17.4,•,0,dot,Randiv,Kohli,no run,false,"can't get bat on ball, trying to flick it to the leg side"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,413,2,IND,17,5,17.5,•,0,dot,Randiv,Kohli,no run,false,"oooh, not quite a chance, but almost! Inside edge on to the leg and the ball bobs just out of reach of Sangakkara, who moves forward and to his right but can't quite get there"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,414,2,IND,17,6,17.6,•,0,dot,Randiv,Kohli,no run,false,clipped to square leg and can't find the gap
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,415,2,IND,18,1,18.1,•,0,dot,Murali,Gambhir,no run,false,cut away to point and Gambhir can't find the gap
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,416,2,IND,18,2,18.2,2,2,run,Murali,Gambhir,2 runs,false,"oh, is that a missed run-out? Gambhir punches off the back foot through point and they hurry back for two runs, the throw from the deep bounces awkwardly just short of Sangakkara, who can't take it cleanly. Had he done so, a diving Gambhir may well have been in trouble!"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,417,2,IND,18,3,18.3,•,0,dot,Murali,Gambhir,no run,false,"and now a leading edge the the off side as Gambhir can't work it where he intended, to the leg side"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,418,2,IND,18,4,18.4,1,1,run,Murali,Gambhir,1 run,false,"leans forward and gets a single to midwicket, and that's a very important half-century for Gambhir. Can he win this for India?"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,419,2,IND,18,5,18.5,•,0,dot,Murali,Kohli,no run,false,"around the wicket to Kohli, who gets the straighter ball and defends it off middle stump"
CWC_2011_final_ALL,CWC_2011_final_ALL.txt,420,2,IND,18,6,18.6,•,0,dot,Murali,Kohli,no run,false,"a little too short, but Kohli can't put it away, pulling straight to midwicket"
